LoanID,CustomerID,BranchID,LoanType,PrincipalAmount,InterestRate,TermMonths,StartDate,Status
2114,6218,532,Student,148304.03,5.92,120,2025-05-19,Active
2115,5087,617,Auto,295205.9,5.08,120,2024-04-01,Active
2116,5676,617,Auto,255799.77,8.54,60,2025-12-28,Active
2117,2666,617,Auto,263492.98,5.58,24,2025-03-25,Active
2118,7979,928,Mortgage,433940.42,11.27,12,2022-11-04,Active
2119,4405,189,Personal,364307.68,6.21,12,2024-06-09,Active
2120,9056,990,Student,285267.78,11.87,24,2022-12-31,Paid
2121,8039,703,Student,495711.26,10.65,36,2025-04-14,Active
2122,9607,194,Mortgage,90411.7,9.14,360,2022-01-17,Active
2123,1594,658,Student,132459.04,12.27,360,2025-07-01,Active
2124,645,448,Student,105794.12,4.89,12,2022-06-27,Active
2125,8122,125,Auto,106234.39,8.07,360,2021-08-12,Active
2126,1966,303,Student,306147.86,9.43,360,2022-04-15,Active
2127,1404,990,Mortgage,132845.05,11.4,36,2024-01-23,Active
2128,8472,559,Personal,151635.03,11.79,36,2023-04-09,Active
2129,5177,792,Mortgage,265101.36,12.3,120,2023-05-10,Active
2130,3058,854,Auto,107100.41,8.47,12,2023-03-30,Active
2131,4304,928,Personal,339089.61,8.15,60,2021-07-10,Active
2132,8513,674,Personal,172971.69,6.91,48,2021-05-16,Active
2133,9832,320,Auto,120050.72,9.18,120,2023-01-04,Active
2134,8498,303,Student,101737.48,10.23,36,2022-11-24,Active
2135,1229,703,Mortgage,146779.76,5.27,36,2024-03-04,Active
2136,9835,765,Student,481666.52,11.3,60,2024-07-26,Paid
2137,1877,704,Student,190970.52,9.61,36,2026-03-16,Active
2138,2568,106,Auto,377969.3,7.25,60,2024-11-05,Active
2139,4452,125,Student,116995.54,10.56,24,2023-08-15,Active
2140,6639,489,Student,345975.55,11.49,60,2025-02-04,Active
2141,2886,854,Personal,205549.94,8.69,60,2023-06-14,Active
2142,8478,532,Student,280730.15,3.79,60,2021-11-18,Active
2143,5993,214,Auto,262763.46,6.55,36,2022-12-07,Active
2144,3996,833,Mortgage,104287.61,10.81,48,2023-04-26,Active
2145,4972,877,Auto,416824.83,9.71,360,2021-11-27,Paid
2146,4939,704,Personal,370978.98,3.81,360,2022-03-01,Active
2147,7024,448,Auto,284822.29,9.26,24,2024-05-06,Active
2148,8981,928,Personal,90136.32,8.15,24,2022-02-02,Active
2149,8382,467,Personal,115302.94,8.93,36,2024-11-02,Active
2150,6870,130,Mortgage,101502.43,4.82,48,2025-08-04,Active
2151,1593,928,Mortgage,234466.39,12.44,12,2023-03-29,Active
2152,6563,242,Personal,418317.27,6.98,60,2023-10-14,Active
2153,2023,194,Personal,157141.78,9.38,120,2025-11-24,Active
2154,3524,338,Student,308823.4,7.49,24,2023-11-15,Active
2155,7829,350,Personal,273629.51,5.96,24,2022-08-27,Active
2156,8150,106,Mortgage,355613.03,12.26,120,2022-07-06,Active
2157,2354,704,Auto,401081.11,5.85,48,2024-10-25,Active
2158,709,323,Mortgage,263850.36,10.64,48,2024-12-27,Active
2159,8951,858,Mortgage,12853.71,4.92,60,2022-12-28,Active
2160,5321,765,Personal,243877.68,9.62,60,2022-01-19,Active
2161,3098,877,Student,130105.46,7.85,60,2024-06-10,Active
2162,6755,125,Student,198138.84,6.84,120,2023-11-20,Active
2163,5732,189,Student,476956.61,12.43,12,2023-02-12,Active
2164,379,325,Mortgage,319800.73,8.87,36,2021-06-17,Active
2165,8291,489,Student,82769.37,10.1,12,2021-07-24,Active
2166,7872,877,Auto,149279.16,7.48,120,2023-01-25,Active
2167,3914,559,Mortgage,193408.13,5.65,12,2023-12-16,Active
2168,7761,338,Student,286141.39,4.57,12,2026-02-22,Paid
2169,595,792,Personal,81578.5,5.05,36,2022-04-24,Defaulted
2170,550,204,Mortgage,499950.41,10.62,48,2023-05-30,Active
2171,7247,925,Auto,266956.04,9.59,24,2021-12-16,Active
2172,5114,350,Auto,160640.97,11.02,48,2024-05-03,Paid
2173,6737,658,Mortgage,49649.75,6.66,24,2024-07-20,Active
2174,1670,532,Student,248482.0,6.47,360,2024-03-23,Active
2175,3261,704,Mortgage,26671.74,6.35,24,2022-12-23,Active
2176,218,195,Personal,487365.89,10.14,360,2024-07-15,Active
2177,8933,259,Mortgage,494227.59,9.31,36,2024-12-26,Active
2178,6660,350,Auto,201505.59,5.19,36,2025-07-13,Active
2179,2861,881,Mortgage,311800.62,5.42,24,2022-01-22,Paid
2180,5623,818,Personal,484999.14,3.75,48,2023-01-27,Active
2181,2236,858,Student,486223.31,11.77,24,2024-09-20,Paid
2182,5083,703,Personal,449900.65,9.77,36,2023-12-01,Active
2183,193,854,Auto,36183.53,5.23,120,2024-11-14,Active
2184,2503,320,Student,305211.77,10.54,120,2022-12-23,Active
2185,2029,617,Personal,259975.18,4.53,12,2024-02-09,Active
2186,9660,925,Mortgage,305304.24,11.83,12,2022-01-08,Active
2187,1557,818,Auto,184063.03,7.48,36,2023-11-16,Active
2188,3573,328,Mortgage,90807.72,4.73,48,2024-01-28,Active
2189,4708,263,Mortgage,163244.41,10.16,24,2022-09-30,Defaulted
2190,6754,818,Auto,253317.74,8.87,36,2022-11-15,Active
2191,9419,658,Mortgage,331208.1,4.39,12,2025-09-10,Active
2192,6441,323,Mortgage,437665.76,12.01,48,2022-06-19,Active
2193,3379,833,Student,47778.78,11.79,24,2023-02-13,Active
2194,4672,189,Personal,340665.86,5.14,48,2022-06-30,Paid
2195,2041,106,Mortgage,424066.5,4.27,120,2024-01-29,Active
2196,4527,532,Student,81507.15,6.29,360,2023-02-25,Active
2197,7621,858,Student,52258.57,9.3,24,2023-12-09,Active
2198,1548,214,Mortgage,146429.68,7.94,120,2025-08-30,Defaulted
2199,9102,877,Mortgage,313119.36,8.53,12,2024-01-16,Active
2200,7087,716,Student,461896.42,10.85,12,2022-11-25,Active
2201,3163,448,Student,265115.71,10.73,12,2025-02-10,Active
2202,477,204,Mortgage,181012.48,11.49,360,2026-02-22,Active
2203,2000,338,Mortgage,136760.42,4.38,36,2023-02-10,Active
2204,5226,859,Student,471977.59,7.73,48,2023-06-27,Active
2205,2608,617,Auto,370417.63,8.81,360,2024-10-07,Active
2206,1280,214,Student,196822.2,11.42,24,2024-05-01,Active
2207,4636,325,Auto,190567.25,5.6,24,2025-01-14,Active
2208,971,532,Auto,170053.3,5.86,12,2025-03-10,Active
2209,3698,189,Personal,102219.98,10.53,360,2023-12-29,Active
2210,9067,325,Auto,338598.73,8.59,48,2025-12-27,Paid
2211,3884,338,Mortgage,492952.27,9.71,12,2023-05-09,Active
2212,5715,703,Student,102547.35,10.7,36,2023-03-12,Active
2213,7427,106,Personal,432869.62,6.03,60,2024-04-04,Paid
2214,6117,127,Auto,324489.44,5.14,360,2022-10-23,Active
2215,6243,674,Mortgage,30120.87,9.68,120,2022-04-29,Active
2216,7158,754,Personal,66323.08,6.46,12,2025-07-13,Paid
2217,7599,130,Student,320631.92,11.29,36,2021-04-24,Active
2218,8806,674,Student,172630.12,10.09,60,2024-08-10,Paid
2219,5851,106,Auto,234541.84,7.68,360,2023-10-25,Active
2220,7495,703,Auto,428071.23,5.1,60,2021-05-14,Active
2221,4725,106,Auto,357624.73,6.23,24,2024-12-29,Active
2222,192,106,Student,24765.91,5.02,60,2023-10-07,Active
2223,7376,189,Student,265995.89,12.18,48,2022-01-23,Defaulted
2224,4738,928,Auto,222929.56,5.29,360,2022-07-14,Active
2225,12,467,Personal,14356.75,9.05,12,2022-12-24,Active
2226,8585,859,Personal,90535.38,4.51,120,2021-12-17,Paid
2227,8569,467,Auto,329041.46,8.81,48,2024-01-23,Active
2228,2222,792,Auto,297966.68,8.66,360,2023-09-13,Active
2229,5582,703,Auto,251756.92,4.88,48,2021-08-29,Active
2230,4669,320,Auto,329459.21,3.9,120,2022-08-20,Active
2231,7112,204,Auto,398746.34,5.75,360,2023-12-07,Active
2232,4710,125,Student,306869.6,11.92,120,2023-07-14,Active
2233,5667,854,Mortgage,413507.09,8.14,24,2025-03-23,Active
2234,8476,325,Auto,440196.21,8.41,48,2025-08-03,Paid
2235,1561,130,Auto,22903.72,5.01,360,2023-01-18,Active
2236,9205,854,Auto,316389.82,11.37,12,2021-05-19,Active
2237,2921,303,Auto,317471.93,11.52,48,2025-02-28,Paid
2238,2800,338,Mortgage,79535.16,6.39,24,2024-02-25,Active
2239,565,199,Personal,495261.94,7.89,60,2021-06-08,Paid
2240,9627,559,Auto,212604.51,10.79,120,2022-03-22,Active
2241,707,792,Personal,384076.4,11.0,120,2024-09-17,Active
2242,7260,303,Auto,420759.96,4.64,120,2022-12-26,Paid
2243,5190,384,Mortgage,339314.42,11.0,360,2022-07-08,Paid
2244,2527,130,Personal,148006.34,11.0,360,2025-07-17,Active
2245,5018,130,Student,186102.5,8.05,24,2021-06-28,Active
2246,4244,925,Mortgage,127652.67,7.14,24,2022-12-03,Active
2247,3146,990,Student,129949.51,4.03,36,2023-08-08,Paid
2248,4982,529,Student,114939.79,10.41,360,2026-03-03,Active
2249,8060,323,Personal,123930.76,8.67,36,2022-04-16,Active
2250,3511,704,Student,419898.61,9.99,24,2023-06-18,Active
2251,620,925,Auto,369755.12,11.96,60,2022-03-07,Active
2252,1364,259,Mortgage,127457.02,6.6,12,2021-06-14,Defaulted
2253,9998,617,Mortgage,459697.42,4.38,60,2024-04-03,Active
2254,7093,703,Student,416805.41,8.19,12,2022-05-18,Active
2255,7513,854,Auto,70833.81,11.56,12,2024-07-18,Active
2256,6193,384,Student,476988.12,4.33,120,2024-09-08,Active
2257,1874,854,Auto,104980.4,11.02,60,2023-01-08,Active
2258,6242,106,Personal,410732.76,5.88,36,2024-10-29,Active
2259,2056,259,Student,186692.25,8.05,24,2023-11-04,Active
2260,1222,754,Student,236415.68,9.74,120,2022-09-25,Active
2261,8408,448,Mortgage,92791.55,7.71,12,2025-04-06,Paid
2262,4626,381,Mortgage,79220.1,9.8,60,2022-08-11,Active
2263,8343,214,Auto,230351.78,7.33,12,2021-12-10,Active
2264,6031,325,Personal,103991.79,7.19,24,2022-11-27,Defaulted
2265,8949,928,Student,109336.68,7.42,120,2024-10-07,Active
2266,503,350,Mortgage,468451.86,4.87,60,2023-07-15,Active
2267,7164,704,Student,245047.85,7.73,60,2023-12-23,Active
2268,9324,189,Auto,6592.03,9.91,36,2023-09-26,Active
2269,8924,617,Student,480838.9,9.12,12,2023-01-13,Paid
2270,1444,127,Student,143051.3,3.8,60,2024-08-09,Active
2271,6058,716,Mortgage,258874.71,5.09,48,2025-06-13,Active
2272,4381,617,Auto,397952.13,4.25,12,2024-11-13,Paid
2273,8618,195,Mortgage,155290.5,12.28,48,2025-08-24,Active
2274,4626,617,Auto,258838.44,6.84,36,2025-05-27,Active
2275,7329,858,Auto,442300.76,9.72,60,2024-12-30,Active
2276,4727,854,Mortgage,478086.79,8.99,36,2025-05-20,Active
2277,5842,529,Auto,384066.14,5.86,36,2023-11-30,Active
2278,9469,529,Personal,449853.87,6.72,12,2024-08-17,Active
2279,9283,195,Auto,156058.3,12.31,36,2025-05-22,Active
2280,5335,529,Student,320298.39,10.09,24,2022-11-22,Defaulted
2281,2670,132,Mortgage,371125.42,6.5,360,2024-08-06,Active
2282,9598,990,Student,319880.42,4.29,36,2025-09-06,Active
2283,9291,199,Student,222326.98,7.42,12,2024-10-13,Paid
2284,2188,703,Student,102621.37,8.0,24,2022-12-19,Active
2285,2899,658,Personal,252666.52,4.69,12,2021-05-08,Active
2286,9468,467,Mortgage,158238.57,6.29,24,2022-01-25,Paid
2287,422,381,Personal,230776.63,6.1,36,2023-04-16,Paid
2288,2236,858,Personal,251934.59,9.31,360,2023-01-24,Paid
2289,9736,444,Mortgage,114898.05,3.63,36,2023-03-10,Active
2290,4831,448,Student,51894.38,4.04,120,2022-06-09,Active
2291,1173,928,Personal,52108.63,5.91,120,2025-06-18,Active
2292,2846,704,Personal,75804.75,6.06,48,2026-01-30,Active
2293,453,350,Student,336744.9,6.02,360,2025-12-28,Active
2294,632,125,Student,183071.96,8.68,12,2022-06-16,Active
2295,7571,259,Personal,343515.3,8.34,48,2022-02-12,Active
2296,7839,325,Personal,275461.55,9.08,48,2025-02-26,Active
2297,4793,818,Mortgage,12716.11,7.61,360,2021-04-27,Active
2298,3138,195,Mortgage,138224.09,12.05,12,2022-10-07,Active
2299,9247,320,Auto,360157.4,7.62,60,2024-11-09,Active
2300,9448,303,Student,382974.57,11.77,12,2025-06-05,Paid
2301,4128,877,Personal,167951.34,6.68,120,2022-05-03,Active
2302,1581,130,Auto,114705.75,8.65,60,2026-02-17,Active
2303,5409,325,Mortgage,268490.15,7.68,24,2024-08-01,Active
2304,4616,489,Personal,208308.1,8.03,24,2021-11-29,Active
2305,7193,132,Student,226966.16,9.53,48,2023-11-01,Paid
2306,7080,448,Student,456529.8,9.0,360,2023-09-20,Active
2307,7975,559,Personal,249980.59,8.42,12,2022-02-10,Active
2308,7283,532,Personal,66380.01,11.56,48,2025-11-26,Active
2309,8804,792,Auto,450638.18,7.38,12,2024-04-21,Active
2310,2062,925,Auto,30272.7,6.21,48,2022-04-30,Active
2311,2114,132,Auto,9390.21,7.07,36,2023-12-07,Active
2312,1616,928,Auto,134050.11,7.21,360,2025-03-22,Active
2313,1155,716,Student,366153.29,10.38,48,2024-04-29,Active
2314,9708,814,Personal,205172.72,6.07,360,2024-11-26,Active
2315,469,877,Personal,80515.01,5.86,48,2022-05-11,Active
2316,4031,881,Student,282121.09,5.29,24,2024-11-05,Defaulted
2317,4044,381,Personal,97411.76,11.2,120,2021-08-31,Defaulted
2318,2878,467,Mortgage,102121.27,11.42,60,2023-02-01,Active
2319,7039,617,Mortgage,212732.47,6.28,120,2025-12-11,Active
2320,7856,818,Mortgage,228351.88,10.68,60,2023-09-20,Active
2321,3798,214,Mortgage,111175.37,5.84,360,2026-04-09,Active
2322,7160,925,Personal,377511.3,8.62,36,2024-02-01,Paid
2323,7353,130,Student,17446.56,6.42,48,2022-08-03,Paid
2324,5009,242,Student,29395.39,11.83,360,2024-09-12,Active
2325,7732,214,Student,229215.57,10.81,12,2021-07-23,Paid
2326,1924,194,Student,392004.0,9.75,120,2024-11-14,Active
2327,8355,716,Student,489260.41,3.86,24,2025-09-11,Active
2328,8827,858,Personal,221979.2,5.59,48,2022-11-16,Active
2329,5084,381,Student,33326.33,4.55,120,2022-08-26,Active
2330,2819,125,Personal,335063.65,6.98,48,2025-07-30,Active
2331,2166,125,Student,297542.01,11.26,12,2025-03-18,Active
2332,1644,350,Student,160386.63,11.44,48,2026-02-16,Paid
2333,220,130,Personal,176498.26,7.37,360,2023-12-23,Active
2334,4539,559,Mortgage,440471.54,5.21,360,2024-09-30,Active
2335,5626,132,Mortgage,344893.55,11.07,360,2021-12-02,Active
2336,1661,617,Personal,268962.56,12.37,60,2023-12-03,Active
2337,5004,204,Mortgage,34015.57,4.04,24,2022-01-11,Defaulted
2338,6097,881,Student,459125.65,10.93,48,2021-05-27,Paid
2339,4239,859,Personal,383107.31,3.7,60,2026-02-14,Active
2340,4795,303,Auto,397688.7,10.34,24,2024-07-18,Active
2341,2882,303,Student,496577.05,9.92,36,2024-07-25,Defaulted
2342,958,194,Student,106789.75,11.68,36,2021-11-27,Active
2343,9206,818,Mortgage,128518.41,7.88,24,2024-06-12,Active
2344,7408,328,Mortgage,50201.79,9.11,360,2022-10-03,Active
2345,4530,125,Personal,292313.46,8.69,12,2022-12-05,Paid
2346,5261,754,Student,413840.66,7.01,36,2022-08-27,Active
2347,8545,242,Student,371010.07,9.08,120,2024-03-07,Paid
2348,2121,529,Personal,428944.9,7.61,12,2025-02-25,Active
2349,8305,242,Mortgage,391547.23,11.81,120,2025-10-19,Paid
2350,536,263,Student,28817.96,6.31,36,2021-09-13,Active
2351,9021,384,Personal,30180.57,10.65,36,2025-12-18,Active
2352,766,381,Auto,132821.68,10.46,60,2025-08-08,Active
2353,3243,323,Mortgage,314004.28,5.41,36,2024-02-28,Active
2354,4144,242,Mortgage,496731.89,9.49,48,2021-09-05,Active
2355,8528,130,Auto,468206.26,11.45,24,2024-11-29,Active
2356,2189,859,Mortgage,273851.64,11.64,36,2026-02-23,Active
2357,2211,214,Student,181843.2,9.12,60,2021-06-09,Active
2358,5267,532,Personal,410355.38,11.31,48,2022-12-09,Active
2359,4821,703,Personal,108478.98,6.21,12,2021-10-11,Paid
2360,429,320,Auto,136361.06,6.79,360,2023-03-16,Active
2361,6467,194,Mortgage,373774.8,4.12,120,2023-09-28,Active
2362,4927,195,Personal,486201.94,6.89,12,2025-06-01,Active
2363,5502,489,Mortgage,295529.33,8.78,12,2021-12-01,Active
2364,3045,990,Student,6152.86,8.83,120,2021-12-23,Active
2365,995,674,Auto,343309.11,6.52,12,2022-11-16,Active
2366,1065,792,Mortgage,175157.25,6.68,24,2021-09-24,Active
2367,6459,132,Auto,379891.66,8.71,120,2022-06-24,Active
2368,1389,858,Mortgage,276190.8,11.98,360,2025-04-19,Active
2369,5023,127,Personal,371859.11,11.16,12,2023-02-13,Paid
2370,206,384,Mortgage,405624.84,9.77,360,2021-07-09,Active
2371,4864,323,Personal,138321.75,9.74,48,2022-06-29,Active
2372,9056,833,Mortgage,130837.03,3.55,48,2023-04-22,Active
2373,6326,489,Student,481942.97,7.24,12,2025-10-20,Active
2374,672,303,Student,214860.48,5.54,24,2024-05-24,Active
2375,189,674,Personal,180790.28,10.48,60,2026-03-10,Active
2376,3534,674,Auto,242898.32,6.52,60,2024-02-15,Active
2377,15,674,Student,290247.14,12.41,60,2022-02-20,Active
2378,9836,658,Student,334565.64,8.67,48,2022-06-30,Active
2379,7679,381,Auto,361627.79,3.58,12,2022-08-15,Active
2380,7966,854,Student,192068.96,9.9,12,2021-08-11,Active
2381,9032,704,Mortgage,388003.52,6.66,36,2025-04-06,Active
2382,1291,259,Personal,453598.11,8.85,36,2022-08-10,Defaulted
2383,6402,854,Mortgage,374039.98,5.92,36,2022-07-25,Active
2384,2431,467,Student,477841.87,5.71,36,2022-12-27,Active
2385,4257,854,Auto,245350.28,5.77,360,2021-09-13,Active
2386,1402,194,Student,363014.61,4.15,24,2023-01-19,Active
2387,112,928,Mortgage,22262.49,8.82,120,2023-05-17,Active
2388,795,814,Auto,202356.19,3.62,12,2024-06-21,Active
2389,3106,858,Auto,310664.02,5.34,12,2026-01-07,Paid
2390,6290,716,Mortgage,172927.19,6.54,12,2022-08-03,Paid
2391,107,263,Personal,439515.96,6.15,120,2023-03-16,Active
2392,2830,448,Student,306602.36,6.3,60,2023-03-21,Active
2393,3735,859,Auto,322160.61,9.56,60,2026-03-19,Active
2394,9818,858,Personal,51029.9,9.34,360,2025-11-29,Active
2395,6540,132,Auto,297555.71,7.87,360,2024-05-14,Defaulted
2396,4528,384,Auto,55972.67,7.16,60,2021-11-20,Active
2397,3633,214,Auto,266156.66,4.89,360,2022-03-17,Active
2398,4652,674,Personal,400230.08,5.51,24,2022-05-01,Active
2399,3590,323,Auto,375598.51,5.7,60,2023-05-13,Paid
2400,307,242,Personal,403035.78,8.34,48,2026-04-07,Active
2401,8394,448,Mortgage,234403.98,8.53,48,2025-07-16,Active
2402,3943,881,Mortgage,366452.3,7.46,12,2025-04-21,Active
2403,5051,384,Student,138276.64,9.76,12,2023-05-20,Active
2404,9595,323,Student,217903.13,3.7,12,2025-11-30,Active
2405,6182,263,Student,390172.27,4.9,360,2025-03-16,Active
2406,4241,877,Mortgage,463420.5,11.55,48,2022-08-25,Active
2407,4893,132,Auto,344537.45,6.94,12,2025-01-16,Defaulted
2408,4343,195,Student,324207.68,7.28,120,2025-12-31,Active
2409,5818,448,Mortgage,394616.69,8.14,48,2025-04-16,Active
2410,7620,765,Auto,137172.75,12.19,120,2024-08-17,Active
2411,7647,925,Student,127438.54,4.51,24,2025-01-12,Active
2412,8575,859,Mortgage,410938.64,10.9,120,2025-11-06,Active
2413,4962,263,Mortgage,180535.87,10.33,36,2022-08-22,Active
2414,2426,792,Personal,120749.97,6.62,48,2023-05-27,Active
2415,6397,448,Auto,221263.59,8.4,24,2024-08-22,Defaulted
2416,5250,858,Student,454528.19,12.07,120,2021-05-17,Active
2417,7939,814,Auto,145716.48,5.49,36,2026-01-01,Active
2418,4001,467,Mortgage,199302.99,9.21,360,2023-10-21,Active
2419,595,854,Personal,268041.17,6.63,60,2022-11-11,Active
2420,5002,195,Personal,247873.31,4.49,36,2022-06-02,Active
2421,8259,127,Mortgage,437879.72,12.03,120,2024-07-27,Active
2422,1465,384,Mortgage,29022.23,11.0,120,2024-10-12,Active
2423,6401,242,Personal,65047.24,9.23,360,2024-02-10,Active
2424,4167,204,Personal,116281.67,9.25,36,2022-03-13,Active
2425,811,132,Auto,17252.73,11.08,48,2023-11-26,Active
2426,2608,328,Student,240451.15,4.82,360,2023-06-27,Paid
2427,9703,658,Mortgage,48856.25,10.16,12,2023-07-11,Paid
2428,7274,716,Auto,289896.27,3.58,360,2025-08-22,Active
2429,7102,818,Auto,364602.65,12.38,48,2024-07-07,Active
2430,808,214,Personal,291188.08,3.63,120,2024-03-11,Active
2431,1026,303,Student,249978.16,6.11,120,2025-03-21,Paid
2432,1974,325,Student,476699.41,7.21,60,2023-08-13,Active
2433,7400,765,Student,305572.52,9.53,360,2022-12-30,Active
2434,5039,881,Auto,239298.36,10.59,12,2021-07-06,Active
2435,4020,658,Auto,373363.15,5.68,48,2024-09-26,Active
2436,3027,214,Mortgage,146785.17,12.5,60,2022-08-19,Active
2437,6333,127,Student,150655.79,8.41,60,2021-07-05,Active
2438,372,854,Student,256633.64,6.18,12,2024-07-24,Paid
2439,8889,559,Auto,157279.39,10.42,120,2025-10-19,Active
2440,4201,320,Student,169863.5,9.22,60,2021-11-10,Defaulted
2441,6317,127,Mortgage,475447.49,12.39,60,2023-12-11,Active
2442,9340,338,Personal,146863.24,4.59,360,2026-01-18,Active
2443,1619,529,Auto,446580.58,9.36,120,2023-11-08,Active
2444,783,990,Mortgage,396130.88,6.42,24,2026-02-15,Active
2445,180,106,Personal,493587.97,5.73,24,2022-05-12,Active
2446,6988,792,Mortgage,86952.2,12.37,120,2026-04-23,Active
2447,2505,716,Mortgage,392692.25,3.6,60,2025-08-12,Active
2448,9891,263,Student,341622.62,3.52,36,2025-01-17,Active
2449,4828,199,Auto,496823.1,11.11,360,2022-07-06,Active
2450,5846,350,Auto,229666.41,10.33,360,2021-09-27,Active
2451,8268,833,Auto,231846.45,9.77,24,2022-10-14,Active
2452,4796,881,Mortgage,210595.74,4.49,360,2025-09-06,Active
2453,2791,106,Student,207973.36,6.08,120,2021-12-25,Paid
2454,5734,127,Personal,261386.97,11.0,36,2021-11-05,Active
2455,6609,877,Student,443332.02,6.67,60,2023-01-31,Active
2456,6362,195,Mortgage,416861.32,4.99,120,2021-05-25,Active
2457,4398,448,Student,43379.14,10.49,360,2021-05-08,Paid
2458,5322,658,Personal,23949.47,12.21,24,2025-09-18,Paid
2459,6059,448,Student,218194.85,9.66,360,2023-08-16,Paid
2460,8826,263,Personal,29299.83,10.0,360,2023-05-02,Paid
2461,2217,323,Auto,268408.1,10.55,24,2023-03-03,Defaulted
2462,4931,214,Student,263199.65,10.22,120,2026-04-15,Active
2463,4171,703,Student,253891.0,3.73,48,2022-04-30,Active
2464,2506,127,Student,53307.62,10.27,48,2023-10-10,Active
2465,4666,444,Auto,385053.4,9.39,12,2022-01-10,Active
2466,7566,859,Auto,214100.68,8.54,120,2026-03-28,Active
2467,1727,990,Personal,265795.65,5.57,12,2025-12-26,Defaulted
2468,3495,754,Mortgage,371411.96,4.13,120,2022-04-19,Active
2469,2705,199,Student,419285.31,11.22,60,2021-12-14,Paid
2470,4177,127,Auto,428968.42,9.45,12,2025-01-13,Active
2471,5493,467,Mortgage,28803.61,6.74,120,2024-10-19,Active
2472,1312,559,Auto,143154.85,9.77,48,2023-06-07,Active
2473,6371,263,Student,340953.85,7.14,24,2022-12-20,Active
2474,2556,658,Student,216092.01,10.08,48,2021-06-28,Active
2475,3143,854,Student,376013.64,8.16,120,2024-03-07,Active
2476,8373,199,Mortgage,251807.02,10.79,36,2021-04-28,Active
2477,5475,195,Auto,362730.36,5.26,48,2025-03-06,Active
2478,9463,448,Student,183006.96,4.11,36,2023-09-09,Active
2479,9060,529,Mortgage,265403.52,6.45,120,2026-03-04,Paid
2480,548,617,Personal,404220.76,6.78,120,2024-03-14,Paid
2481,376,259,Personal,12504.81,3.79,12,2021-10-05,Active
2482,3963,881,Mortgage,275951.61,5.41,12,2023-09-18,Paid
2483,2558,674,Auto,493976.18,4.77,24,2023-09-19,Active
2484,3905,658,Student,149492.23,12.12,36,2023-05-06,Active
2485,5690,320,Mortgage,35402.1,4.43,360,2022-10-06,Active
2486,1480,204,Personal,275370.42,10.66,60,2025-01-23,Active
2487,5983,448,Student,380620.92,4.69,36,2022-02-18,Active
2488,9554,532,Student,366376.47,9.75,360,2022-09-22,Paid
2489,855,303,Student,346488.15,11.7,360,2026-03-01,Active
2490,9373,259,Student,90544.68,8.45,48,2026-01-23,Active
2491,8817,127,Personal,285821.35,5.85,24,2021-05-12,Defaulted
2492,5332,338,Student,289946.32,9.19,120,2022-07-09,Active
2493,4838,106,Personal,174219.17,10.99,12,2025-09-25,Active
2494,8723,125,Mortgage,359265.44,11.97,360,2023-09-13,Active
2495,7661,559,Mortgage,218201.48,7.53,36,2023-07-22,Active
2496,8210,658,Mortgage,66621.17,8.75,24,2022-04-05,Active
2497,4769,990,Student,122494.78,10.97,60,2024-10-16,Active
2498,8585,990,Mortgage,490820.09,9.25,120,2022-01-17,Active
2499,8990,338,Student,105993.09,10.37,36,2024-07-10,Active
2500,4800,189,Mortgage,266906.15,10.87,36,2023-02-15,Active
2501,2607,323,Auto,423715.33,12.2,48,2024-10-14,Active
2502,8011,303,Auto,233422.16,4.11,120,2022-10-31,Active
2503,2670,214,Personal,273573.2,8.57,120,2023-08-20,Active
2504,2119,195,Auto,382731.9,6.26,24,2021-10-21,Active
2505,4995,263,Student,44486.26,9.36,24,2025-09-24,Active
2506,2257,928,Student,496406.99,9.79,24,2025-10-14,Active
2507,3976,199,Student,67581.29,10.72,12,2024-02-14,Paid
2508,4093,448,Mortgage,224642.09,10.55,12,2022-04-15,Paid
2509,392,338,Mortgage,433342.32,9.35,12,2024-12-13,Active
2510,2530,127,Personal,397633.5,8.58,48,2023-04-16,Active
2511,9993,928,Auto,75957.61,11.18,60,2022-06-10,Active
2512,4011,792,Mortgage,261338.39,12.2,360,2023-05-11,Active
2513,9976,328,Mortgage,60904.28,6.05,36,2025-08-12,Active
2514,7910,127,Auto,227081.92,5.87,120,2022-03-12,Paid
2515,6178,263,Student,449332.23,7.28,12,2022-12-23,Active
2516,6674,925,Student,268754.74,11.4,12,2025-06-24,Active
2517,9580,106,Student,119422.88,5.7,12,2021-06-06,Active
2518,7310,881,Auto,450542.25,10.97,120,2024-01-13,Paid
2519,1185,325,Auto,83164.06,4.06,12,2025-06-01,Active
2520,3740,195,Auto,324077.99,11.49,36,2023-10-25,Active
2521,5222,467,Personal,86749.54,7.34,24,2021-12-17,Active
2522,8997,858,Auto,376565.09,4.44,360,2021-08-19,Active
2523,382,467,Personal,351396.43,8.76,120,2023-05-18,Active
2524,9644,242,Personal,352652.19,6.05,360,2025-05-11,Active
2525,7499,323,Auto,352514.44,8.56,24,2024-10-21,Active
2526,3616,338,Auto,475111.59,6.46,120,2022-08-30,Paid
2527,9474,765,Student,35122.63,5.44,60,2022-10-20,Paid
2528,6553,674,Auto,356404.09,8.39,36,2024-11-01,Active
2529,229,854,Mortgage,178862.39,11.92,60,2024-02-27,Active
2530,1003,130,Personal,399162.36,11.09,60,2023-08-03,Paid
